,level,name,classe
https://www.zenithwakfu.com/builder/dqglp,125,don,steamer
https://www.zenithwakfu.com/builder/sxugp,200,new meta oneshot ombrage,xelor
https://www.zenithwakfu.com/builder/hra2g,245,a,huppermage
https://www.zenithwakfu.com/builder/dctzi,110,Hupper mono feu 110,huppermage
https://www.zenithwakfu.com/builder/yqqp8,245,rtdgd,feca
https://www.zenithwakfu.com/builder/3yw9s,145,booh,cra
https://www.zenithwakfu.com/builder/e4ivk,245,dfgfdg,enutrof
https://www.zenithwakfu.com/builder/0rt3d,20,eliotrope,eliotrope
https://www.zenithwakfu.com/builder/zyu8a,50,Soin eni,eniripsa
https://www.zenithwakfu.com/builder/ynwif,20,sadi,sadida
https://www.zenithwakfu.com/builder/0kn7n,95,Feca Suporte,feca
https://www.zenithwakfu.com/builder/nwz5j,35,elemental,huppermage
https://www.zenithwakfu.com/builder/lv5vi,245,Ff,eniripsa
https://www.zenithwakfu.com/builder/ncki2,140,140 yop,iop
https://www.zenithwakfu.com/builder/xcvjs,185,DD/Heal,zobal
https://www.zenithwakfu.com/builder/rvgrk,230,lil-chopper (haru) rework,eniripsa
https://www.zenithwakfu.com/builder/89ycn,245,praga,feca
https://www.zenithwakfu.com/builder/lehbj,245,wsd,osamodas
https://www.zenithwakfu.com/builder/lwra7,155,elio 155,eliotrope
https://www.zenithwakfu.com/builder/e7vhi,155,Iop 155,iop
https://www.zenithwakfu.com/builder/nwjzw,65,65,pandawa
https://www.zenithwakfu.com/builder/88vh6,125,sss,iop
https://www.zenithwakfu.com/builder/5vyp0,80,Xd,feca
https://www.zenithwakfu.com/builder/2c7kp,50,Supp,feca
https://www.zenithwakfu.com/builder/qbpql,245,d,osamodas
https://www.zenithwakfu.com/builder/zlvpb,80,80,cra
https://www.zenithwakfu.com/builder/maqci,50,Mod 50,ouginak
https://www.zenithwakfu.com/builder/rzdur,140,build elio,eliotrope
https://www.zenithwakfu.com/builder/1f4l6,245,eca,sram
https://www.zenithwakfu.com/builder/qlqxe,50,imortal,ouginak
https://www.zenithwakfu.com/builder/wqj7v,50,Distance 50,sadida
https://www.zenithwakfu.com/builder/ulub2,50,annah's sadi,sadida
https://www.zenithwakfu.com/builder/kry2y,50,build opti farm s5 mini,cra
https://www.zenithwakfu.com/builder/fq4yn,155,enu 155,enutrof
https://www.zenithwakfu.com/builder/h3zgs,245,en prueba,xelor
https://www.zenithwakfu.com/builder/wy214,140,test 140,osamodas
https://www.zenithwakfu.com/builder/zub2b,170,eca elem dpt 170,ecaflip
https://www.zenithwakfu.com/builder/rqnib,110,nunu,enutrof
https://www.zenithwakfu.com/builder/hbeoi,245,a,feca
https://www.zenithwakfu.com/builder/uasc8,140,daño,iop
https://www.zenithwakfu.com/builder/t8gq8,125,testpic,osamodas
https://www.zenithwakfu.com/builder/ppy6a,95,Lv 95,iop
https://www.zenithwakfu.com/builder/7qgzz,170,yop modulado,iop
https://www.zenithwakfu.com/builder/0x4kq,155,enu 155,enutrof
https://www.zenithwakfu.com/builder/z0sox,200,200,roublard
https://www.zenithwakfu.com/builder/0zbxe,80,test,roublard
https://www.zenithwakfu.com/builder/wd5vm,170,zan,eniripsa
https://www.zenithwakfu.com/builder/b90ry,140,enu 140,enutrof
https://www.zenithwakfu.com/builder/4nwaj,155,feca sup,feca
https://www.zenithwakfu.com/builder/ifle0,190,iui,huppermage
https://www.zenithwakfu.com/builder/mbpkw,200,just tryin...,huppermage
https://www.zenithwakfu.com/builder/3xxxx,230,aiz,zobal
https://www.zenithwakfu.com/builder/bwaqn,155,hupper elem bee 155,huppermage
https://www.zenithwakfu.com/builder/ejb5q,125,enu,enutrof
https://www.zenithwakfu.com/builder/hrren,170,IOP (BY STRANGER),iop
https://www.zenithwakfu.com/builder/5dqgt,65,gg,xelor
https://www.zenithwakfu.com/builder/i0mz9,140,140,sacrieur
https://www.zenithwakfu.com/builder/zpg9c,155,Mid cost,sacrieur
https://www.zenithwakfu.com/builder/fgyii,230,230 dist,eniripsa
https://www.zenithwakfu.com/builder/o183i,140,Mid cost,sacrieur
https://www.zenithwakfu.com/builder/qk9q3,200,cdfvd,sram
https://www.zenithwakfu.com/builder/zwgcg,110,xel 110 opti,xelor
https://www.zenithwakfu.com/builder/xuxh1,185,asdsadsa,roublard
https://www.zenithwakfu.com/builder/be0jj,155,test 155,sadida
https://www.zenithwakfu.com/builder/aszio,215,full dos,sram
https://www.zenithwakfu.com/builder/mcvpn,230,lusi ani,eniripsa
https://www.zenithwakfu.com/builder/rtl5o,65,65,cra
https://www.zenithwakfu.com/builder/5byxw,245,asdas,ouginak
https://www.zenithwakfu.com/builder/oyzuq,155,Berzerk,sacrieur
https://www.zenithwakfu.com/builder/ckx1d,185,185,sacrieur
https://www.zenithwakfu.com/builder/ac8hd,110,n,sadida
https://www.zenithwakfu.com/builder/jnqbp,155,t,enutrof
https://www.zenithwakfu.com/builder/js4cn,110,OPTI TYMA JIJI,roublard
https://www.zenithwakfu.com/builder/srt85,215,full dos!!,sram
https://www.zenithwakfu.com/builder/fe1gm,155,Sadida 155,sadida
https://www.zenithwakfu.com/builder/m31bo,200,LOW,eliotrope
https://www.zenithwakfu.com/builder/z4fbc,230,Shodan's ouginak pvp tank tempo,ouginak
https://www.zenithwakfu.com/builder/cswma,230,anrok anutrof,enutrof
https://www.zenithwakfu.com/builder/qhfsn,200,Test,xelor
https://www.zenithwakfu.com/builder/gjixv,230,Feca,feca
https://www.zenithwakfu.com/builder/ysxcq,140,Ymara,eniripsa
https://www.zenithwakfu.com/builder/du0io,50,Osamodas DPT 50,osamodas
https://www.zenithwakfu.com/builder/4etzq,155,Sacri,sacrieur
https://www.zenithwakfu.com/builder/toxg1,50,Eni 50,eniripsa
https://www.zenithwakfu.com/builder/0dibr,230,Sacrier,sacrieur
https://www.zenithwakfu.com/builder/pczjm,245,cqcezvc,enutrof
https://www.zenithwakfu.com/builder/4vqh0,230,anrok anutrof,enutrof
https://www.zenithwakfu.com/builder/duhu9,245,"Panda ""245""",pandawa
https://www.zenithwakfu.com/builder/zsrbf,215,sram dos elem,sram
https://www.zenithwakfu.com/builder/qsobi,200,yè_çiuètt,xelor
https://www.zenithwakfu.com/builder/kq2wd,140,Ougi poison,ouginak
https://www.zenithwakfu.com/builder/vmqr6,200,Xel 200 Opti DPT,xelor
https://www.zenithwakfu.com/builder/nbzll,50,eni soin,eniripsa
https://www.zenithwakfu.com/builder/o8k0n,50,eni soin,eniripsa
https://www.zenithwakfu.com/builder/imtaw,20,20 elem,eniripsa
https://www.zenithwakfu.com/builder/1vjvp,125,X,sadida
https://www.zenithwakfu.com/builder/ya501,20,20 elem,ecaflip
https://www.zenithwakfu.com/builder/bthi1,140,Eca 140,ecaflip
https://www.zenithwakfu.com/builder/cc1gh,155,poison,sadida
https://www.zenithwakfu.com/builder/tkyi6,200,Ouginouk,ouginak
https://www.zenithwakfu.com/builder/tduyb,80,dpt dos,sram
https://www.zenithwakfu.com/builder/kwyup,110,xel 110,xelor
https://www.zenithwakfu.com/builder/mhbby,20,20 elem,ecaflip
https://www.zenithwakfu.com/builder/3lvwj,155,eazeaz,pandawa
https://www.zenithwakfu.com/builder/lw8uq,200,asd,sadida
https://www.zenithwakfu.com/builder/yy6wm,110,dps opti,xelor
https://www.zenithwakfu.com/builder/gpmw9,65,test65,sadida
https://www.zenithwakfu.com/builder/opcsl,155,155,enutrof
https://www.zenithwakfu.com/builder/4ernl,245,123,osamodas
https://www.zenithwakfu.com/builder/fwzwq,65,jerome,ecaflip
https://www.zenithwakfu.com/builder/81eto,170,flexible mele,huppermage
https://www.zenithwakfu.com/builder/qmd6o,65,2,steamer
https://www.zenithwakfu.com/builder/dnl2r,65,MODU 65,zobal
https://www.zenithwakfu.com/builder/qnrzi,245,azf,zobal
https://www.zenithwakfu.com/builder/7tulj,110,low cost,ouginak
https://www.zenithwakfu.com/builder/lhly8,230,oui,cra
https://www.zenithwakfu.com/builder/jypaj,140,Ymara,eniripsa
https://www.zenithwakfu.com/builder/ut1sz,50,sram 50,sram
https://www.zenithwakfu.com/builder/c7eap,200,eca rox,ecaflip
https://www.zenithwakfu.com/builder/mobts,155,155,feca
https://www.zenithwakfu.com/builder/cpjaw,200,TEST,xelor
https://www.zenithwakfu.com/builder/lkmku,65,MODU 65,sram
https://www.zenithwakfu.com/builder/6fxfg,155,j,iop
https://www.zenithwakfu.com/builder/f3yj1,245,aer,enutrof
https://www.zenithwakfu.com/builder/w6qkj,140,140 modu,ouginak
https://www.zenithwakfu.com/builder/wc70g,36,ggg,eniripsa
https://www.zenithwakfu.com/builder/ccq1c,80,AAAAAAAAA VAMOS,zobal
https://www.zenithwakfu.com/builder/8ybg3,200,200 eni pepe,eniripsa
https://www.zenithwakfu.com/builder/agj4a,155,r,roublard
https://www.zenithwakfu.com/builder/cgs8j,65,modu 65,ouginak
https://www.zenithwakfu.com/builder/ntb7f,65,modu 65,ouginak
https://www.zenithwakfu.com/builder/wdiuh,200,200 no crit CE,eniripsa
https://www.zenithwakfu.com/builder/hkzaf,80,ffze,zobal
https://www.zenithwakfu.com/builder/ygb4u,140,enu supp,enutrof
https://www.zenithwakfu.com/builder/qfwby,110,Sadida Poison - Hisna,sadida
https://www.zenithwakfu.com/builder/ofizf,21,MODU BRECHE,enutrof
https://www.zenithwakfu.com/builder/npqre,50,Elio 50 opti multi élément,eliotrope
https://www.zenithwakfu.com/builder/s1mty,110,xel,xelor
https://www.zenithwakfu.com/builder/xv7f9,155,Opti Roublard,roublard
https://www.zenithwakfu.com/builder/ix7uh,50,ellio 50 distance,eliotrope
https://www.zenithwakfu.com/builder/ftjqb,110,6,eniripsa
https://www.zenithwakfu.com/builder/unj4a,21,MODU BRECHE,eliotrope
https://www.zenithwakfu.com/builder/8gnud,80,4,cra
https://www.zenithwakfu.com/builder/8et56,20,barbo,xelor
https://www.zenithwakfu.com/builder/eitek,230,sadi 230,sadida
https://www.zenithwakfu.com/builder/vlb2z,170,Iop live (170),iop
https://www.zenithwakfu.com/builder/teg1d,230,sad,sadida
https://www.zenithwakfu.com/builder/kewvr,230,sadi 230 xd,sadida
https://www.zenithwakfu.com/builder/nesiu,20,dragon,osamodas
https://www.zenithwakfu.com/builder/5vvwa,245,123,enutrof
https://www.zenithwakfu.com/builder/1ecoo,20,lvl 20,pandawa
https://www.zenithwakfu.com/builder/d2ewd,200,test,xelor
https://www.zenithwakfu.com/builder/ijeov,20,tank,xelor
https://www.zenithwakfu.com/builder/ewpd7,95,2 inv,osamodas
https://www.zenithwakfu.com/builder/ofjpe,245,J,sadida
https://www.zenithwakfu.com/builder/wjuqm,20,x,cra
https://www.zenithwakfu.com/builder/b2izk,140,Ange Raffiné Abné,eniripsa
https://www.zenithwakfu.com/builder/uf683,245,yopuka dist,iop
https://www.zenithwakfu.com/builder/znxyt,170,Xel live (170),xelor
https://www.zenithwakfu.com/builder/fmfvp,125,1221,osamodas
https://www.zenithwakfu.com/builder/fhp0v,200,waos,sram
https://www.zenithwakfu.com/builder/wyfvl,21,MODU BRECHE,zobal
https://www.zenithwakfu.com/builder/qkaup,155,p,eliotrope
https://www.zenithwakfu.com/builder/kv1y6,125,DFN,feca
https://www.zenithwakfu.com/builder/jsyo0,200,xelpoison,xelor
https://www.zenithwakfu.com/builder/mxovo,140,teste,feca
https://www.zenithwakfu.com/builder/gci7x,245,hfd,feca
https://www.zenithwakfu.com/builder/ex6lj,21,MODU BRECHE,sram
https://www.zenithwakfu.com/builder/sr0xd,245,Sadi No elecon 2,sadida
https://www.zenithwakfu.com/builder/pvxao,50,sacri 50,sacrieur
https://www.zenithwakfu.com/builder/qo4lm,240,S S,feca
https://www.zenithwakfu.com/builder/eus0a,20,D d d,steamer
https://www.zenithwakfu.com/builder/79aj9,145,test1,eliotrope
https://www.zenithwakfu.com/builder/v9asw,171,MODU,sram
https://www.zenithwakfu.com/builder/mzlzr,20,ytt,xelor
https://www.zenithwakfu.com/builder/vqijy,245,éeeee,osamodas
https://www.zenithwakfu.com/builder/flrmz,125,kowada,huppermage
https://www.zenithwakfu.com/builder/jhq12,245,hh,ecaflip
https://www.zenithwakfu.com/builder/tdk8i,115,felh,eliotrope
https://www.zenithwakfu.com/builder/4w39g,155,155,enutrof
https://www.zenithwakfu.com/builder/nbgan,200,op,sram
https://www.zenithwakfu.com/builder/oqj8e,110,Eca 110 DDist. BU%,ecaflip
https://www.zenithwakfu.com/builder/tuefn,245,neutrality,sadida
https://www.zenithwakfu.com/builder/hks2u,100,sadida,sadida
https://www.zenithwakfu.com/builder/67kvb,125,Felhfero,eliotrope
https://www.zenithwakfu.com/builder/bqrns,110,ddd,sram
https://www.zenithwakfu.com/builder/mykc9,110,MANTENHA DIST DE IOP DIST,iop
https://www.zenithwakfu.com/builder/gmhl6,200,ougison,ouginak
https://www.zenithwakfu.com/builder/axxrb,110,sadi dist,sadida
https://www.zenithwakfu.com/builder/eegft,200,dénou bi elem,enutrof
https://www.zenithwakfu.com/builder/sos5s,245,Crit Mastery,sadida
https://www.zenithwakfu.com/builder/bxz2b,215,SG,iop
https://www.zenithwakfu.com/builder/sunty,140,Test,sram
https://www.zenithwakfu.com/builder/ckuwe,155,Elecon,sadida
https://www.zenithwakfu.com/builder/h4pkn,245,dsd,zobal
https://www.zenithwakfu.com/builder/7w5v4,155,elio distant,eliotrope
https://www.zenithwakfu.com/builder/brgtl,155,elio distant,eliotrope
https://www.zenithwakfu.com/builder/pvbzv,170,pvm distance,ecaflip
https://www.zenithwakfu.com/builder/qgkae,230,mirapoi sama,iop
https://www.zenithwakfu.com/builder/91za0,245,dbf,steamer
https://www.zenithwakfu.com/builder/ra4cv,245,Grag Distance anti-crit,sacrieur
https://www.zenithwakfu.com/builder/nq1x6,245,Hh,sadida
https://www.zenithwakfu.com/builder/4aofx,200,ddd,osamodas
https://www.zenithwakfu.com/builder/g1uxp,200,Fan,osamodas
https://www.zenithwakfu.com/builder/j3ast,200,cra retrait,cra
https://www.zenithwakfu.com/builder/felzo,80,ELIO ALS 80,eliotrope
https://www.zenithwakfu.com/builder/8rcke,170,Iop live (170),iop
https://www.zenithwakfu.com/builder/cbtyh,140,140 cac,ecaflip
https://www.zenithwakfu.com/builder/ka7xw,155,Duo,xelor
https://www.zenithwakfu.com/builder/1h2ql,245,arc de bonta,xelor
https://www.zenithwakfu.com/builder/pinpd,230,adfghdash,sadida
https://www.zenithwakfu.com/builder/qdzkg,230,Nortixx,enutrof
https://www.zenithwakfu.com/builder/nezvd,170,pvm distance,xelor
https://www.zenithwakfu.com/builder/ugnqu,95,test,ouginak
https://www.zenithwakfu.com/builder/nz7io,170,Iop live (170),iop
https://www.zenithwakfu.com/builder/8grh0,80,Zobal Destruidor de Hakito,zobal
https://www.zenithwakfu.com/builder/vys6s,110,110,eniripsa
https://www.zenithwakfu.com/builder/cuhhi,230,caca,steamer
https://www.zenithwakfu.com/builder/0vwrl,35,stuff 35,sacrieur
https://www.zenithwakfu.com/builder/9gtw6,125,SlowX' 125,xelor
https://www.zenithwakfu.com/builder/ojjrg,125,125,xelor
https://www.zenithwakfu.com/builder/bnzst,230,YUP,ecaflip
https://www.zenithwakfu.com/builder/uoelw,200,Sad só de Ida,sadida
https://www.zenithwakfu.com/builder/poepe,155,CuCuCu?,zobal
https://www.zenithwakfu.com/builder/cp6hm,125,test,sacrieur
https://www.zenithwakfu.com/builder/w3tkx,245,dfsd,enutrof
https://www.zenithwakfu.com/builder/wxwbg,95,distance 95,cra
https://www.zenithwakfu.com/builder/nynn2,155,poison,sadida
https://www.zenithwakfu.com/builder/iqsrk,125,Test,sacrieur
https://www.zenithwakfu.com/builder/vrw02,80,sadi,sadida
https://www.zenithwakfu.com/builder/epzul,200,Test,eliotrope
https://www.zenithwakfu.com/builder/icwe0,140,Georges le tank,pandawa
https://www.zenithwakfu.com/builder/l78lz,125,test,cra
https://www.zenithwakfu.com/builder/o1heu,95,Xelor,xelor
https://www.zenithwakfu.com/builder/mf9oa,230,Eca 230 opti,ecaflip
https://www.zenithwakfu.com/builder/8ytfs,245,fdf,sadida
https://www.zenithwakfu.com/builder/yj2i4,245,Cbvcu,steamer
https://www.zenithwakfu.com/builder/rpsvb,200,Opti?,xelor
https://www.zenithwakfu.com/builder/hiest,20,Lvl 20,sadida
https://www.zenithwakfu.com/builder/120le,80,80,eniripsa
https://www.zenithwakfu.com/builder/qek1x,200,200 sufo low,eniripsa
https://www.zenithwakfu.com/builder/aqizz,230,desenlace,xelor
https://www.zenithwakfu.com/builder/kb8ag,50,50 enu,enutrof
https://www.zenithwakfu.com/builder/4kc4b,200,Test,zobal
https://www.zenithwakfu.com/builder/lbsmn,200,troll huper,huppermage
https://www.zenithwakfu.com/builder/wfaaj,230,Enu 230,enutrof
https://www.zenithwakfu.com/builder/pkise,80,cu,xelor
https://www.zenithwakfu.com/builder/qqodo,230,Samy Cra,cra
https://www.zenithwakfu.com/builder/3go6c,200,rubi enu 200,enutrof
https://www.zenithwakfu.com/builder/9szkp,80,80,cra
https://www.zenithwakfu.com/builder/2trhy,245,3,steamer
https://www.zenithwakfu.com/builder/pbjxb,30,.,eliotrope
https://www.zenithwakfu.com/builder/kdf90,50,50,cra
https://www.zenithwakfu.com/builder/wglyn,200,yo,sacrieur
https://www.zenithwakfu.com/builder/nkmio,200,zuckk,sacrieur
https://www.zenithwakfu.com/builder/2u7nu,200,LE'POISON,sadida
https://www.zenithwakfu.com/builder/a9gfw,230,no ku non,zobal
https://www.zenithwakfu.com/builder/vz9rg,230,fez,xelor
https://www.zenithwakfu.com/builder/t224t,200,Teste max stats,xelor
https://www.zenithwakfu.com/builder/87vvx,245,mix,sram
https://www.zenithwakfu.com/builder/efxp5,245,viable?,sacrieur
https://www.zenithwakfu.com/builder/sommw,200,S,sacrieur
https://www.zenithwakfu.com/builder/3lffw,50,50,cra
https://www.zenithwakfu.com/builder/b4yla,155,Mele + Resis,ecaflip
https://www.zenithwakfu.com/builder/l7w7i,110,Mele + Resis,ecaflip
https://www.zenithwakfu.com/builder/8cift,200,ECA distance,ecaflip
https://www.zenithwakfu.com/builder/qe6if,200,ECA DPT,ecaflip
https://www.zenithwakfu.com/builder/w0rkq,20,20,cra
https://www.zenithwakfu.com/builder/wqzdg,50,1Shot-Damage,cra
https://www.zenithwakfu.com/builder/djahn,245,tik tok,xelor
https://www.zenithwakfu.com/builder/a56co,155,No Elecon,sadida
https://www.zenithwakfu.com/builder/lqa2n,245,"""e""e",sadida
https://www.zenithwakfu.com/builder/0aqm4,110,meh,sram
https://www.zenithwakfu.com/builder/dktdl,50,jk,xelor
https://www.zenithwakfu.com/builder/njdg9,215,XEL CE LUNATIQUE,xelor
https://www.zenithwakfu.com/builder/3f9o9,110,dpt explo,cra
https://www.zenithwakfu.com/builder/xrxgs,245,aaaaaaa,roublard
https://www.zenithwakfu.com/builder/tr8q0,65,.,cra
https://www.zenithwakfu.com/builder/emy6l,230,yvy,pandawa
https://www.zenithwakfu.com/builder/fb2ve,245,Qnn245tr,eniripsa
https://www.zenithwakfu.com/builder/nopnx,230,ougi 230 breche,ouginak
https://www.zenithwakfu.com/builder/5ov9g,200,Enutrof 200,enutrof
https://www.zenithwakfu.com/builder/lofes,110,fe,sadida
https://www.zenithwakfu.com/builder/mdevu,155,Ejjdj,cra
https://www.zenithwakfu.com/builder/qdv7p,155,Zobal dopou,zobal
https://www.zenithwakfu.com/builder/qs47z,110,110 xel,xelor
https://www.zenithwakfu.com/builder/f3hya,170,1,sadida
https://www.zenithwakfu.com/builder/7jteg,245,dzdzdz,eliotrope
https://www.zenithwakfu.com/builder/6logj,50,Dani,pandawa
https://www.zenithwakfu.com/builder/9ohm7,230,xdaqvdadu,feca
https://www.zenithwakfu.com/builder/nrw9v,155,Zobal dopou,zobal
https://www.zenithwakfu.com/builder/w1kts,50,farm,eliotrope
https://www.zenithwakfu.com/builder/wk7yi,110,667,ecaflip
https://www.zenithwakfu.com/builder/cxhqs,230,ehQ,eniripsa
https://www.zenithwakfu.com/builder/rczod,230,Xelor Retiramentos,xelor
https://www.zenithwakfu.com/builder/wf2xy,125,Support 125 (Xélor),ecaflip
https://www.zenithwakfu.com/builder/wbyuf,80,cra 80,cra
https://www.zenithwakfu.com/builder/6k31c,245,sdfsdf,steamer
https://www.zenithwakfu.com/builder/50md0,50,50 Berserk TopDuTop,sacrieur
https://www.zenithwakfu.com/builder/vzbpd,200,DPT,ecaflip
https://www.zenithwakfu.com/builder/fuirc,35,Tank 35,sacrieur
https://www.zenithwakfu.com/builder/3jaif,155,eca 155 cac,ecaflip
https://www.zenithwakfu.com/builder/3huwh,115,Jean,eliotrope
https://www.zenithwakfu.com/builder/yzsq9,80,Xel semi opti,xelor
https://www.zenithwakfu.com/builder/tljh5,155,elio,eliotrope
https://www.zenithwakfu.com/builder/x8wsa,245,110,cra
https://www.zenithwakfu.com/builder/cjyer,200,Full ME,ecaflip
https://www.zenithwakfu.com/builder/mqalp,230,fecaca,feca
https://www.zenithwakfu.com/builder/jd1hq,35,Heal 35,eniripsa
https://www.zenithwakfu.com/builder/3mitv,35,dps 35,osamodas
https://www.zenithwakfu.com/builder/lgvbo,110,Feca,feca
https://www.zenithwakfu.com/builder/hpwqx,106,Test,cra
https://www.zenithwakfu.com/builder/5j9zn,200,t,enutrof
https://www.zenithwakfu.com/builder/a9iis,140,elio distance 140,eliotrope
https://www.zenithwakfu.com/builder/cv0zc,111,Enu 110,enutrof
https://www.zenithwakfu.com/builder/idgzp,200,Enu Hi Dps,enutrof
https://www.zenithwakfu.com/builder/jwfnl,50,Berserk 50,huppermage
https://www.zenithwakfu.com/builder/nzulu,230,230,iop
https://www.zenithwakfu.com/builder/ctuhe,245,z,huppermage
https://www.zenithwakfu.com/builder/sia1g,95,test,huppermage
https://www.zenithwakfu.com/builder/jf8qb,95,test,sacrieur
https://www.zenithwakfu.com/builder/iuxoh,80,AZERTY,huppermage
https://www.zenithwakfu.com/builder/ibw43,185,enu dpt,enutrof
https://www.zenithwakfu.com/builder/i4oji,245,sad,iop
https://www.zenithwakfu.com/builder/udwa6,200,asd,xelor
https://www.zenithwakfu.com/builder/3whim,110,Mele + Resis,ecaflip
https://www.zenithwakfu.com/builder/akqkg,125,DPS mono,steamer
https://www.zenithwakfu.com/builder/68rhd,245,fzeeza,sadida
https://www.zenithwakfu.com/builder/hq3as,245,245,zobal
https://www.zenithwakfu.com/builder/nf4ul,125,elio distance opti,eliotrope
https://www.zenithwakfu.com/builder/xjjgq,35,35 Berserk,sacrieur
https://www.zenithwakfu.com/builder/qfrrs,245,110,ecaflip
https://www.zenithwakfu.com/builder/mip2d,245,jsp,iop
https://www.zenithwakfu.com/builder/gkr21,245,sdfsfdf,ouginak
https://www.zenithwakfu.com/builder/frmai,200,Full ME,ecaflip
https://www.zenithwakfu.com/builder/rjgjc,95,test,eliotrope
https://www.zenithwakfu.com/builder/ieli1,230,Steam/superdé,steamer
https://www.zenithwakfu.com/builder/nlbxu,185,wea sram la cosa cuatica,sram
https://www.zenithwakfu.com/builder/s2cny,140,Test osa invoc,osamodas
https://www.zenithwakfu.com/builder/pnmrk,245,azeaz,sadida
https://www.zenithwakfu.com/builder/et1d8,215,215,sram
https://www.zenithwakfu.com/builder/yqrre,230,pvvvvv kratt,huppermage
https://www.zenithwakfu.com/builder/bwpha,245,build a ne pas reproduire,sadida
https://www.zenithwakfu.com/builder/fg0ev,50,AZERTY,huppermage
https://www.zenithwakfu.com/builder/qejco,95,roub,roublard
https://www.zenithwakfu.com/builder/n1ert,245,team 6 a sadi 245,sadida
https://www.zenithwakfu.com/builder/qhhtv,200,Enu Hi Dps,enutrof
https://www.zenithwakfu.com/builder/f4nxb,95,Sigo sin saber qué hago,roublard
https://www.zenithwakfu.com/builder/z7car,50,ougi,ouginak
https://www.zenithwakfu.com/builder/ssjj5,200,200 ABNEGATION,eniripsa
https://www.zenithwakfu.com/builder/q39t5,200,Heal mono,eniripsa
https://www.zenithwakfu.com/builder/cd9l5,50,4,xelor
https://www.zenithwakfu.com/builder/lqsn1,230,Hdhdhd,sadida
https://www.zenithwakfu.com/builder/0qulo,230,opti 230,sacrieur
https://www.zenithwakfu.com/builder/0rjhw,110,Bb,enutrof
https://www.zenithwakfu.com/builder/13ehy,200,Steam LIRO low pw V2,steamer
https://www.zenithwakfu.com/builder/m9uyx,230,xel,xelor
https://www.zenithwakfu.com/builder/etx7t,245,SADIQUOI,sadida
https://www.zenithwakfu.com/builder/nx8s4,200,Nos 200,steamer
https://www.zenithwakfu.com/builder/lwqox,110,Hupper 110,huppermage
https://www.zenithwakfu.com/builder/cmui6,200,Steam LIRO low pw,steamer
https://www.zenithwakfu.com/builder/zpyb2,245,ff,sacrieur
https://www.zenithwakfu.com/builder/31toj,35,OSA SUMMONS 35,osamodas
https://www.zenithwakfu.com/builder/yc170,35,TEST,sram
https://www.zenithwakfu.com/builder/hu4bf,110,monoi,huppermage
https://www.zenithwakfu.com/builder/1jukt,245,jj,huppermage
https://www.zenithwakfu.com/builder/etdp2,80,ougi,ouginak
https://www.zenithwakfu.com/builder/6zgal,245,BUILD ENU 230,enutrof
https://www.zenithwakfu.com/builder/t3zk2,125,Ougi 125,ouginak
https://www.zenithwakfu.com/builder/ajb3p,1,true summoner,osamodas
https://www.zenithwakfu.com/builder/bilyr,230,low cost,sacrieur
https://www.zenithwakfu.com/builder/6mbrs,245,Bb,enutrof
https://www.zenithwakfu.com/builder/dsyc0,185,sadi distance,sadida
https://www.zenithwakfu.com/builder/mgtzy,110,full elem CE,huppermage
https://www.zenithwakfu.com/builder/w1vm2,170,Feca tank entrave,feca
https://www.zenithwakfu.com/builder/moebn,245,a,pandawa
https://www.zenithwakfu.com/builder/0r2z0,80,Sacri dpt,sacrieur
https://www.zenithwakfu.com/builder/pzvbs,155,xelor dpt,xelor
https://www.zenithwakfu.com/builder/veq6l,245,80,ecaflip
https://www.zenithwakfu.com/builder/plwxv,230,xel,xelor
https://www.zenithwakfu.com/builder/u8aka,155,fsdgsgfd,eniripsa
https://www.zenithwakfu.com/builder/cxdfm,245,~,ouginak
https://www.zenithwakfu.com/builder/gdzg6,110,a,huppermage
https://www.zenithwakfu.com/builder/xft2k,50,Hupp distance 50,huppermage
https://www.zenithwakfu.com/builder/wma8v,95,Say hello to my little 50,steamer
https://www.zenithwakfu.com/builder/llrvn,170,Feca tank entrave,feca
https://www.zenithwakfu.com/builder/jnne2,200,awsq,feca
https://www.zenithwakfu.com/builder/offpn,155,team 6 a zobal 155,zobal
https://www.zenithwakfu.com/builder/qplgx,35,Eni,eniripsa
https://www.zenithwakfu.com/builder/3s5rg,140,roub 140,roublard
https://www.zenithwakfu.com/builder/gcul9,50,f,sacrieur
https://www.zenithwakfu.com/builder/f5maf,80,Say hello to my little 50,steamer
https://www.zenithwakfu.com/builder/kuh2m,155,Feca tank entrave,feca
https://www.zenithwakfu.com/builder/k0qcp,155,essai,sadida
https://www.zenithwakfu.com/builder/timbm,110,110 dpt direct,ouginak
https://www.zenithwakfu.com/builder/egzz3,245,azf,eliotrope
https://www.zenithwakfu.com/builder/lkyfq,245,ewe,osamodas
https://www.zenithwakfu.com/builder/bqwx8,110,a,sacrieur
https://www.zenithwakfu.com/builder/g9ntv,125,tjy,huppermage
https://www.zenithwakfu.com/builder/hvswt,200,Steam ITTLE,steamer
https://www.zenithwakfu.com/builder/zhx8n,65,Say hello to my little 50,steamer
https://www.zenithwakfu.com/builder/owa2t,110,bbbbb,eniripsa
https://www.zenithwakfu.com/builder/76ybk,245,qsdqsd,xelor
https://www.zenithwakfu.com/builder/vehgx,50,Say hello to my little 50,xelor
https://www.zenithwakfu.com/builder/xeehf,245,fdfd,ecaflip
