,PdV,PA,PM,PW,Armure,Armure reçue,Armure donnée,Maîtrise Eau,Résistance Eau(,Maîtrise Terre,Résistance Terre(,Maîtrise Air,Résistance Air(,Maîtrise Feu,Résistance Feu(,Maîtrise cumulée,Dommages Infligés,Soins réalisés,Coup Critique,Parade,Initiative,PO,Esquive,Tacle,Sagesse,Prospection,Contrôle,Volonté,Maîtrise Critique,Résistance Critique,Maîtrise Dos,Résistance Dos,Maîtrise Mêlée,Maîtrise Distance,Maîtrise Soin,Maîtrise Berserk,BQ
https://www.zenithwakfu.com/builder/muryz,2586,6,3,6,0,0,0,24,6,0,6,0,6,24,6,84,0,0,3,2,0,0,0,15,0,0,2,0,0,0,0,0,24,36,0,0,
https://www.zenithwakfu.com/builder/0vjn1,3261,12,1,20,0,0,0,915,69,570,57,80,52,1021,65,1734,15,-30,53,0,0,4,366,136,0,0,1,0,287,0,0,0,0,616,0,-190,
https://www.zenithwakfu.com/builder/gbzmw,550,6,4,6,0,0,0,0,3,0,0,0,3,0,3,73,0,0,4,0,0,1,35,0,0,0,1,0,0,0,0,0,0,38,35,0,
https://www.zenithwakfu.com/builder/q9avc,6534,14,4,7,0,12,0,1020,43,30,32,1020,41,1020,38,3992,0,0,92,6,0,1,312,364,0,0,1,0,718,-20,1821,0,433,0,0,0,
https://www.zenithwakfu.com/builder/qm0qo,550,6,4,6,0,0,0,0,3,0,0,0,3,0,3,73,0,0,4,0,0,1,35,0,0,0,1,0,0,0,0,0,0,38,35,0,
https://www.zenithwakfu.com/builder/7zrtg,3176,13,5,9,0,0,20,962,52,771,52,594,53,1000,52,1056,40,8,80,9,10,3,60,172,10,10,3,0,0,0,56,0,0,0,0,0,
https://www.zenithwakfu.com/builder/lsumd,12799,10,7,10,0,0,0,2074,81,105,81,735,81,3681,81,5284,32,8,71,7,18,3,726,78,20,20,1,10,793,40,0,40,0,810,0,0,
https://www.zenithwakfu.com/builder/lbdtw,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/koxss,1521,12,4,6,0,0,0,192,32,168,39,66,38,230,35,497,0,0,31,0,8,1,106,89,0,0,1,0,8,0,0,0,11,248,0,0,
https://www.zenithwakfu.com/builder/w1yrt,26612,12,5,8,0,0,0,2361,83,333,83,333,83,2361,83,7485,0,0,-4,0,0,0,921,60,0,0,1,20,2329,36,-560,36,36,3367,36,-84,
https://www.zenithwakfu.com/builder/9qrmf,10769,12,5,9,0,0,0,367,80,1403,80,995,81,1403,80,2249,-2,8,4,6,90,4,598,110,10,10,1,0,0,25,0,25,0,91,755,0,
https://www.zenithwakfu.com/builder/9ctvd,10618,13,5,8,0,0,0,974,75,974,65,188,65,791,75,2135,0,0,4,108,228,1,80,956,0,0,1,33,0,80,0,18,1161,0,0,0,
https://www.zenithwakfu.com/builder/fh0bi,20311,11,9,6,0,0,0,638,70,957,67,84,63,957,71,1156,-45,-50,9,76,0,0,-20,707,0,0,1,6,25,90,0,70,174,0,0,0,
https://www.zenithwakfu.com/builder/9oqsq,9817,13,3,10,0,0,20,2685,65,1832,56,1448,66,2491,62,2653,18,8,100,0,10,4,311,167,10,10,1,0,0,0,0,0,0,0,0,-32,
https://www.zenithwakfu.com/builder/ctmrk,8927,13,4,7,0,0,0,881,74,1590,77,374,72,1590,74,2282,0,0,50,0,0,2,419,23,0,0,1,0,692,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/2kjke,9493,13,4,8,0,0,0,1751,52,717,59,270,55,1751,54,1887,10,0,57,0,0,1,422,30,0,0,1,20,88,0,0,0,0,48,0,0,
https://www.zenithwakfu.com/builder/x8aba,9404,15,4,8,0,0,0,947,59,862,50,219,48,1075,51,3408,183,-22,66,14,10,1,290,208,10,10,1,0,561,25,329,25,1443,0,0,0,
https://www.zenithwakfu.com/builder/mdtwd,10950,12,4,6,0,0,0,808,55,400,68,69,62,923,56,1766,0,0,32,2,0,4,565,13,0,0,1,0,45,0,0,0,0,30,768,0,
https://www.zenithwakfu.com/builder/rcb51,11314,11,7,8,0,0,0,121,69,379,70,1171,69,1171,69,3139,26,-22,100,45,10,-1,732,310,10,10,2,-10,408,45,369,25,1191,0,0,0,
https://www.zenithwakfu.com/builder/xwixt,2812,11,4,6,0,0,0,169,25,44,14,0,23,169,20,272,0,0,7,2,0,0,10,22,0,0,1,0,0,0,3,0,100,0,0,0,
https://www.zenithwakfu.com/builder/upfjx,11310,12,6,5,0,0,0,180,74,400,72,1394,73,1394,74,3048,23,-22,81,40,10,-1,457,320,10,10,1,-30,607,34,110,44,937,0,0,0,
https://www.zenithwakfu.com/builder/z8zba,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/yomou,17208,16,6,5,0,0,0,1680,74,452,72,629,75,1680,83,4365,-12,8,22,15,10,5,788,223,20,20,1,30,165,20,20,20,20,530,1930,20,
https://www.zenithwakfu.com/builder/xh2r4,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/x3ifj,6844,12,4,6,0,0,0,1044,63,450,61,361,39,836,63,2297,25,-30,42,3,4,1,690,156,0,0,3,0,197,0,120,0,0,936,0,0,
https://www.zenithwakfu.com/builder/npebq,835,8,4,6,0,0,0,32,23,99,23,108,21,108,30,183,0,0,6,7,0,0,63,19,0,0,1,0,6,0,7,20,0,0,59,3,
https://www.zenithwakfu.com/builder/7c2hv,341,9,2,12,0,0,0,153,13,153,13,113,13,206,13,415,113,0,7,0,0,0,51,0,0,0,1,0,20,50,0,0,0,189,0,0,
https://www.zenithwakfu.com/builder/yb2ow,14885,14,3,8,0,0,0,1579,71,2048,69,410,67,2048,66,4468,52,-30,96,71,0,0,255,360,0,0,1,20,590,50,40,50,40,1670,40,40,
https://www.zenithwakfu.com/builder/xtml8,20930,13,5,7,0,0,0,2747,65,1238,59,105,58,2747,66,5307,25,-30,41,8,80,0,370,346,0,0,1,20,1638,68,0,0,922,0,0,0,
https://www.zenithwakfu.com/builder/ggjhz,25098,13,6,6,0,0,0,2089,70,956,68,236,63,3579,70,9126,-2,8,100,0,10,0,550,694,20,20,1,50,1067,36,2332,36,2040,36,36,36,
https://www.zenithwakfu.com/builder/r8o3a,450,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/w1ljt,2275,12,4,12,910,0,0,306,42,237,46,80,40,592,51,1522,0,0,102,3,0,1,233,91,0,0,1,0,134,18,74,18,18,532,18,154,
https://www.zenithwakfu.com/builder/h93tk,2275,12,4,12,910,0,0,306,42,237,46,80,40,592,51,1522,0,0,102,3,0,1,233,91,0,0,1,0,134,18,74,18,18,532,18,154,
https://www.zenithwakfu.com/builder/kkyqy,2275,12,4,12,910,0,0,306,42,237,46,80,40,592,51,1522,0,0,102,3,0,1,233,91,0,0,1,0,134,18,74,18,18,532,18,154,
https://www.zenithwakfu.com/builder/plgme,2500,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/t6yaq,17000,11,3,8,0,0,0,0,60,0,58,0,57,0,56,3454,18,8,45,8,10,0,595,185,20,20,1,40,950,0,1252,0,1252,0,0,0,
https://www.zenithwakfu.com/builder/emasw,3639,8,5,12,0,0,0,570,39,0,15,0,39,570,47,594,0,0,17,0,0,0,133,103,0,0,1,0,0,0,0,16,0,24,0,0,
https://www.zenithwakfu.com/builder/cxf4f,1865,11,5,6,0,0,0,111,27,87,27,0,26,187,28,331,0,0,11,0,0,3,85,28,0,0,1,0,0,0,0,0,0,87,57,0,
https://www.zenithwakfu.com/builder/sfkkb,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/e8nhz,14372,14,3,7,0,0,0,1382,65,1132,64,290,68,1382,60,4672,72,-30,74,5,0,4,90,270,0,0,1,20,670,40,-60,40,40,2560,40,40,
https://www.zenithwakfu.com/builder/6yome,15210,13,3,7,0,0,0,1859,69,1859,67,410,69,1859,69,5036,42,0,86,0,0,3,70,0,0,0,1,0,656,30,-60,50,40,2461,40,40,
https://www.zenithwakfu.com/builder/tryv9,14591,13,3,7,0,0,0,1106,55,2062,63,370,63,2062,59,5331,33,-22,62,9,10,2,238,418,20,20,1,0,1730,40,160,40,40,1259,40,40,
https://www.zenithwakfu.com/builder/93zih,2701,7,3,6,0,0,0,153,6,153,0,0,6,153,6,153,0,0,9,0,0,0,17,17,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/oae1i,9551,13,5,6,0,0,0,408,62,1077,52,1077,59,141,51,1881,0,0,7,37,0,0,185,298,0,0,2,40,0,64,0,44,804,0,0,0,
https://www.zenithwakfu.com/builder/jlq5s,22256,12,4,6,0,0,0,126,84,902,82,875,81,2902,82,7383,10,-30,102,6,0,1,898,701,0,0,1,0,661,34,94,34,1705,0,0,2021,
https://www.zenithwakfu.com/builder/zukqm,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/fd9qb,26381,10,8,4,0,0,0,2765,85,681,85,165,84,2765,85,7068,28,0,86,7,0,-2,531,80,0,0,1,30,1151,10,0,0,3152,0,0,0,
https://www.zenithwakfu.com/builder/mvsue,13847,10,8,10,0,0,0,105,69,418,64,3154,77,1740,64,4982,0,0,61,14,0,1,313,273,0,0,1,0,438,-10,40,40,1350,0,0,0,
https://www.zenithwakfu.com/builder/icelf,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/dfihy,4193,13,5,9,0,0,0,299,59,556,61,98,59,184,59,1338,8,8,48,3,10,2,427,70,20,20,1,0,215,0,0,0,0,567,0,0,
https://www.zenithwakfu.com/builder/gajmk,4401,12,4,6,0,0,0,89,51,561,35,195,52,561,50,1205,0,0,32,0,0,0,178,113,0,0,2,0,0,0,0,0,434,0,0,210,
https://www.zenithwakfu.com/builder/efkgs,28516,14,5,7,0,0,25,2431,86,878,86,2089,86,2431,86,6231,-25,92,5,5,178,7,1015,224,10,10,1,10,0,34,0,34,0,34,3766,0,
https://www.zenithwakfu.com/builder/cs9by,25572,13,4,12,0,0,0,3624,86,1657,85,315,85,7155,86,7155,0,0,20,8,0,4,590,505,0,0,1,0,0,80,0,80,0,0,0,0,
https://www.zenithwakfu.com/builder/sub6x,591,10,3,6,0,0,0,246,30,246,30,208,30,246,30,278,0,0,11,0,0,0,55,7,0,0,2,0,32,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/of9v9,15585,12,7,8,0,0,42,435,75,653,75,100,75,653,75,1106,-105,-100,117,60,184,3,712,142,0,0,1,0,48,97,0,25,0,240,0,165,
https://www.zenithwakfu.com/builder/pmncf,713,10,4,6,0,0,0,98,8,98,14,66,5,98,14,98,0,0,11,0,0,1,-14,6,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/og6kw,32815,13,6,7,0,0,79,1555,85,121,85,658,85,1555,86,7090,-37,38,1,-13,30,5,935,330,10,10,1,10,0,36,2020,36,0,2369,1146,0,
https://www.zenithwakfu.com/builder/mhwbj,10782,13,3,18,0,0,0,1431,61,110,65,1309,60,1431,50,2243,10,0,70,0,28,1,514,20,0,0,1,40,229,0,-61,0,0,644,0,0,
https://www.zenithwakfu.com/builder/i4fj8,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/0rgbv,3520,10,6,6,0,0,25,431,43,180,46,362,49,417,49,984,0,45,10,6,52,5,177,53,0,0,1,0,-14,0,-14,0,-14,11,598,-14,
https://www.zenithwakfu.com/builder/srnj0,25909,12,4,11,0,0,0,6691,85,4283,86,3223,85,6691,86,6691,16,0,40,0,0,1,830,469,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/byeno,1507,9,5,6,0,0,0,160,38,230,40,388,32,375,42,485,8,8,24,15,10,0,61,185,10,10,1,0,0,0,0,0,97,0,0,0,
https://www.zenithwakfu.com/builder/1u1fk,10487,12,7,8,0,0,0,1057,65,602,77,149,77,2065,65,3357,14,0,56,0,0,1,485,94,0,0,2,20,396,0,-102,0,0,998,0,0,
https://www.zenithwakfu.com/builder/olslm,15108,12,8,6,0,0,0,591,83,792,83,60,84,792,80,1133,-65,-50,4,60,156,0,133,582,0,0,3,30,0,82,0,20,238,0,0,103,
https://www.zenithwakfu.com/builder/gwgu5,4068,17,9,8,0,0,0,418,54,122,51,357,52,316,58,1349,108,8,36,0,10,1,279,71,10,10,1,0,233,0,80,0,0,618,0,0,
https://www.zenithwakfu.com/builder/bfyu1,2720,12,5,6,0,0,0,578,42,417,39,187,40,197,42,1185,0,0,7,1,0,1,396,52,0,0,2,0,5,0,162,0,23,393,24,0,
https://www.zenithwakfu.com/builder/omaa1,4095,11,4,7,0,0,0,196,60,573,73,54,59,519,78,1527,8,8,21,42,10,0,113,174,10,10,1,0,120,0,60,0,538,0,0,236,
https://www.zenithwakfu.com/builder/egkmu,3510,12,6,7,0,0,0,208,43,409,43,102,43,352,42,1068,30,-30,13,27,4,0,44,204,0,0,1,0,7,28,0,0,652,0,0,0,
https://www.zenithwakfu.com/builder/exv0a,2658,11,4,,0,0,0,479,44,290,44,158,44,577,39,603,10,0,34,6,0,1,269,46,0,0,3,0,7,0,0,0,0,0,19,0,500
https://www.zenithwakfu.com/builder/teksq,700,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/mmbrw,3463,10,6,6,0,0,0,156,46,151,41,211,41,227,46,818,0,0,14,2,0,0,207,123,0,0,1,6,0,0,347,0,244,0,0,0,
https://www.zenithwakfu.com/builder/87fj0,18392,11,7,7,0,0,0,1333,63,1931,64,250,65,1931,64,5416,14,0,100,44,0,0,602,781,0,0,1,20,894,20,120,-10,2471,0,0,0,
https://www.zenithwakfu.com/builder/qrvsp,9695,13,5,7,0,0,0,1037,54,404,64,134,59,1037,57,1911,0,0,41,3,0,4,470,78,0,0,1,0,173,0,0,10,0,701,0,0,
https://www.zenithwakfu.com/builder/kxb5b,2725,10,7,6,0,0,0,564,40,164,39,368,41,273,43,1271,0,0,5,10,80,2,262,38,0,0,2,0,0,0,53,0,0,357,297,0,
https://www.zenithwakfu.com/builder/mfipm,2500,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/a4elp,25627,10,8,4,0,0,0,2305,85,623,85,116,85,4893,85,7948,13,0,80,0,0,-1,611,14,0,0,1,20,1003,0,0,0,2052,0,0,0,
https://www.zenithwakfu.com/builder/vfw8y,6501,12,5,8,0,0,0,783,45,442,52,60,56,889,57,1618,0,0,43,5,0,0,513,93,0,0,3,0,136,0,9,0,0,584,0,0,
https://www.zenithwakfu.com/builder/xiwjy,850,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/xtaac,26606,13,4,9,0,0,-100,3124,79,1323,83,326,82,6075,81,6075,82,-30,101,22,0,3,230,723,0,0,1,0,0,80,0,4,0,0,0,0,
https://www.zenithwakfu.com/builder/ayrus,22434,14,6,,0,0,0,6120,67,3884,66,2314,72,6721,58,7647,18,8,100,0,10,1,547,434,10,10,1,20,0,34,562,34,364,0,0,0,500
https://www.zenithwakfu.com/builder/6bsbb,1332,12,4,9,0,0,0,387,26,387,34,147,23,247,34,622,8,8,20,0,10,0,62,-110,20,20,1,-10,0,0,0,0,0,235,0,0,
https://www.zenithwakfu.com/builder/obqqt,2758,12,5,6,0,0,0,512,42,92,36,133,40,406,36,1094,0,0,7,2,0,-1,261,90,0,0,2,20,5,0,218,0,459,-120,20,0,
https://www.zenithwakfu.com/builder/4tvhj,7495,9,4,6,0,0,0,30,42,30,32,323,42,323,32,2091,10,0,31,16,0,0,202,90,0,0,1,0,468,20,0,0,1300,0,0,0,
https://www.zenithwakfu.com/builder/y2yjj,22778,14,5,,0,0,0,6723,67,4503,81,2933,61,6617,77,6723,50,8,84,0,10,0,807,334,10,10,1,20,0,0,0,0,0,0,0,0,500
https://www.zenithwakfu.com/builder/bsos7,2455,12,6,7,0,0,0,544,36,344,36,138,38,544,44,667,0,0,29,0,0,0,188,57,0,0,2,0,80,0,0,0,11,12,20,0,
https://www.zenithwakfu.com/builder/txddh,848,7,3,6,0,0,0,24,21,0,21,0,21,24,21,192,0,0,4,2,4,0,0,69,0,0,1,0,0,0,0,0,104,0,0,64,
https://www.zenithwakfu.com/builder/pames,1055,13,3,16,0,0,0,231,0,132,0,291,0,291,3,678,0,0,81,0,72,2,9,-4,0,0,1,0,160,0,3,0,0,224,0,0,
https://www.zenithwakfu.com/builder/mukc0,550,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/pnyu7,6858,9,5,6,0,0,0,300,82,526,82,564,81,60,82,1440,0,0,12,41,0,0,253,388,0,0,1,20,0,30,0,5,764,0,0,112,
https://www.zenithwakfu.com/builder/n4qia,9901,13,5,9,0,0,20,827,35,1826,59,1643,64,1826,52,1826,42,0,100,8,40,4,374,73,0,0,1,10,0,15,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/mwidn,28867,13,4,7,0,0,0,5616,82,5616,76,880,77,5616,76,5616,18,8,68,28,10,1,1001,460,10,10,1,0,0,80,0,44,0,0,0,0,
https://www.zenithwakfu.com/builder/jtnyv,8026,15,4,6,0,0,0,832,17,184,16,394,7,921,16,3052,18,8,50,0,10,2,213,278,20,20,1,0,449,10,0,10,0,1013,0,669,
https://www.zenithwakfu.com/builder/wgwkx,1172,11,4,7,0,0,0,40,37,271,37,86,33,271,40,933,0,0,6,2,0,0,95,35,0,0,1,0,0,0,0,0,283,283,0,96,
https://www.zenithwakfu.com/builder/dafqw,24736,13,4,,0,0,0,1419,62,5450,67,285,60,2704,64,9224,10,0,32,-15,40,2,811,540,0,0,2,40,1018,46,809,36,1839,36,36,36,800
https://www.zenithwakfu.com/builder/q0qiz,9711,14,5,6,0,0,0,712,67,915,65,2685,66,1477,66,4495,33,-22,100,11,10,1,488,120,20,20,1,0,315,25,426,35,0,1069,0,0,
https://www.zenithwakfu.com/builder/7tc0h,1560,7,4,6,0,0,0,20,19,20,19,20,19,20,19,224,0,0,23,0,0,0,92,92,0,0,1,0,12,0,0,0,192,0,0,0,
https://www.zenithwakfu.com/builder/cefqq,28986,10,8,5,0,15,0,1050,86,536,86,145,86,1050,86,6503,10,0,23,48,0,-2,403,374,0,0,1,0,1290,0,0,0,2148,995,0,1020,
https://www.zenithwakfu.com/builder/p9jzs,16559,11,6,6,0,0,0,170,60,564,71,2169,59,2169,68,6316,10,0,100,40,0,0,508,218,0,0,1,0,1366,60,60,60,2541,60,60,60,
https://www.zenithwakfu.com/builder/yzk2b,1150,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/z1ksj,1258,10,4,6,0,0,0,40,38,146,36,52,32,146,37,994,0,0,18,6,0,0,111,60,0,0,2,0,0,0,0,0,376,376,0,96,
https://www.zenithwakfu.com/builder/ds6vk,4285,11,4,8,0,0,0,40,41,747,42,491,25,747,54,1120,0,0,32,5,0,2,213,143,0,0,1,0,108,0,0,0,0,265,0,0,
https://www.zenithwakfu.com/builder/gyxhk,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/abf3r,14523,13,3,6,0,0,0,1967,70,1633,64,430,71,1967,70,4990,0,0,82,5,0,3,100,20,0,0,1,0,727,-30,-60,40,40,2236,40,40,
https://www.zenithwakfu.com/builder/jebd7,7366,13,4,7,0,0,0,60,68,448,68,448,65,448,58,2084,20,0,-8,50,0,0,375,155,0,0,1,0,0,5,0,5,622,532,0,482,
https://www.zenithwakfu.com/builder/yjpic,1931,7,3,6,0,0,0,61,27,0,11,0,18,168,27,279,0,0,3,5,0,0,120,50,0,0,2,0,0,0,0,0,80,0,31,0,
https://www.zenithwakfu.com/builder/awnyk,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/j60kh,4183,11,5,7,0,0,0,716,38,614,40,0,40,716,43,872,0,0,21,9,0,0,163,213,0,0,2,0,45,7,0,0,111,0,0,0,
https://www.zenithwakfu.com/builder/xibu6,10242,13,4,6,0,0,0,1010,43,30,56,1010,50,383,60,1920,10,0,85,5,0,-1,425,371,0,0,3,0,289,0,0,0,621,0,0,0,
https://www.zenithwakfu.com/builder/fuova,1852,9,5,6,0,0,0,205,37,40,29,154,41,64,35,668,0,0,7,0,8,2,159,78,0,0,1,0,0,0,0,0,11,303,149,0,
https://www.zenithwakfu.com/builder/gcw1r,350,7,3,6,0,0,0,52,18,52,18,52,18,52,18,124,0,0,11,0,0,1,48,0,0,0,1,0,0,0,0,0,0,72,0,0,
https://www.zenithwakfu.com/builder/yows4,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/ekznc,1150,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/xov6n,23435,14,4,7,0,25,0,20,85,520,81,1849,81,1849,81,5689,10,0,84,57,0,-2,294,698,0,0,1,0,747,0,30,0,3063,0,0,0,
https://www.zenithwakfu.com/builder/ybhnm,4417,11,6,8,0,0,25,348,63,38,62,20,63,272,63,418,-60,30,12,25,0,1,433,-27,0,0,1,10,19,28,0,0,0,8,43,0,
https://www.zenithwakfu.com/builder/bbugq,550,6,3,6,0,0,0,0,0,0,-37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/dazlr,14258,10,7,8,0,0,0,5435,78,3718,78,2661,78,5435,78,5435,35,8,94,19,18,0,896,278,10,10,1,0,0,-30,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/nnwub,12578,6,6,9,0,0,0,4234,67,3494,76,2590,70,5014,66,5014,35,8,85,14,18,0,891,153,10,10,1,0,0,-30,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/p1hoc,15210,13,3,7,0,0,0,1859,69,1859,67,410,69,1859,69,5036,42,0,86,0,0,3,70,0,0,0,1,0,656,30,-60,50,40,2461,40,40,
https://www.zenithwakfu.com/builder/cctyp,15303,14,0,7,0,0,0,1411,64,1061,70,622,64,1411,71,4460,20,0,76,5,0,7,360,-280,0,0,1,20,673,20,-60,40,40,2316,40,40,
https://www.zenithwakfu.com/builder/nwo0t,1134,12,5,6,0,0,0,206,39,47,38,117,33,206,42,459,8,8,18,0,30,0,184,48,10,10,1,0,0,0,0,0,0,136,117,0,
https://www.zenithwakfu.com/builder/mfco3,3456,7,4,6,0,0,0,20,28,20,28,20,28,20,28,404,0,0,23,0,0,0,108,0,0,0,1,20,72,0,0,0,312,0,0,0,
https://www.zenithwakfu.com/builder/zrgtl,7794,13,4,6,0,0,0,106,70,425,71,190,71,1077,77,2186,15,-30,99,10,4,-1,236,305,0,0,1,20,218,10,0,0,569,0,0,322,
https://www.zenithwakfu.com/builder/5nxia,21827,15,3,11,0,0,0,2817,67,1692,70,625,65,5676,68,8921,18,8,85,6,10,1,488,542,20,20,1,0,1858,0,0,0,0,1387,0,0,
https://www.zenithwakfu.com/builder/316gj,1471,8,3,6,0,0,0,89,8,89,0,89,0,89,8,89,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/kbai3,18456,15,3,9,0,0,0,2377,72,1060,59,301,60,4201,69,6427,18,8,91,6,10,2,670,364,20,20,1,0,1066,-20,0,0,0,1160,0,0,
https://www.zenithwakfu.com/builder/nnmj4,2050,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/oc3yz,1100,9,4,,0,0,0,364,36,236,37,162,28,383,38,406,0,0,22,0,0,1,104,18,0,0,1,0,23,5,0,5,0,0,0,0,500
https://www.zenithwakfu.com/builder/dv1qh,4050,11,7,,0,0,0,296,57,79,53,44,46,296,45,951,0,0,41,0,0,1,256,75,0,0,1,0,60,0,42,0,553,0,0,0,500
https://www.zenithwakfu.com/builder/fyamo,344,9,3,,0,0,0,260,17,260,17,213,17,366,17,446,0,0,3,2,0,0,55,6,0,0,2,0,0,0,64,0,16,0,0,0,500
https://www.zenithwakfu.com/builder/gcz1u,4060,7,4,6,0,0,0,30,19,30,19,30,19,30,19,482,25,-30,29,0,0,0,132,0,0,0,1,20,0,0,132,0,320,0,0,0,
https://www.zenithwakfu.com/builder/xi6mv,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/gkp1y,6305,7,3,5,0,0,0,1486,31,1486,56,1486,31,1486,48,1486,65,-22,26,0,10,0,20,560,10,10,1,20,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/qjqes,7888,13,4,9,0,0,0,820,55,184,58,394,51,820,55,3067,18,8,50,0,10,2,250,245,20,20,1,0,301,10,0,10,0,1318,0,628,
https://www.zenithwakfu.com/builder/ralia,7888,13,4,9,0,0,0,820,55,184,58,394,51,820,55,3067,18,8,50,0,10,2,250,245,20,20,1,0,301,10,0,10,0,1318,0,628,
https://www.zenithwakfu.com/builder/llf8j,1272,8,4,6,0,0,0,92,11,73,28,12,19,0,30,307,0,0,8,0,0,1,44,25,0,0,2,0,11,0,0,0,0,204,0,0,
https://www.zenithwakfu.com/builder/u0qpd,14639,12,6,13,0,0,30,1003,78,559,79,40,80,1003,78,1003,-95,-100,114,80,40,4,494,240,0,0,2,10,0,31,0,80,0,0,0,0,
https://www.zenithwakfu.com/builder/nstto,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/1xreg,4129,10,7,8,0,0,0,422,68,249,68,924,72,156,68,1366,32,8,17,0,50,1,168,65,10,10,1,0,0,16,0,16,0,442,0,0,
https://www.zenithwakfu.com/builder/sxbmh,1279,7,4,6,0,0,0,168,22,84,26,63,23,21,34,268,0,0,6,2,0,0,81,21,0,0,1,0,0,0,0,0,0,32,68,0,
